id,httpsinhostname,subdomainlevel,numpercent,pctextresourceurls,querylength,insecureforms,embeddedbrandname,numhash,ipaddress,pathlevel,numnumericchars,pctnullselfredirecthyperlinks,numquerycomponents,tildesymbol,numdashinhostname,numunderscore,numampersand,fakelinkinstatusbar,atsymbol,extfavicon,domaininpaths,rightclickdisabled,randomstring,numdash,numdots,urllength,abnormalformaction,relativeformaction,hostnamelength,domaininsubdomains,numsensitivewords,frequentdomainnamemismatch,pathlength,nohttps,doubleslashinpath,extformaction,pctexthyperlinks,class_label,abnormalextformactionr,extmetascriptlinkrt,iframeorframe,imagesonlyinform,missingtitle,pctextnullselfredirecthyperlinksrt,pctextresourceurlsrt,popupwindow,subdomainlevelrt,submitinfotoemail,urllengthrt
2482,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.066667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,46.0,0.0,0.0,10.0,0.0,1.0,1.0,29.0,1.0,0.0,0.0,0.933333,1.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,1.0
2883,0.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,11.0,0.333333,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,7.0,107.0,0.0,0.0,46.0,0.0,0.0,1.0,54.0,1.0,0.0,0.0,0.666667,1.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0
7901,0.0,1.0,0.0,0.125581,0.0,1.0,0.0,0.0,0.0,2.0,5.0,0.096045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,13.0,3.0,94.0,0.0,0.0,15.0,0.0,0.0,0.0,72.0,1.0,0.0,0.0,0.39548,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0
6516,0.0,1.0,0.0,0.25,74.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0,7.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,125.0,0.0,0.0,19.0,0.0,0.0,0.0,24.0,1.0,0.0,0.0,0.116279,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-1.0
7448,0.0,0.0,0.0,0.045455,93.0,0.0,0.0,0.0,0.0,2.0,16.0,0.0,8.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,141.0,0.0,0.0,7.0,0.0,0.0,0.0,33.0,1.0,0.0,0.0,0.009091,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-1.0
892,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,44.0,0.0,0.0,23.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
2346,0.0,0.0,0.0,0.384615,0.0,1.0,1.0,0.0,0.0,2.0,3.0,0.090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,47.0,0.0,0.0,9.0,0.0,1.0,1.0,31.0,1.0,0.0,0.0,0.909091,1.0,1.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,1.0
5009,0.0,1.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,24.0,0.0,0.0,16.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.318182,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
215,0.0,0.0,0.0,0.071429,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.0,0.0,0.0,15.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,1.0
1037,0.0,0.0,0.0,0.363636,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,28.0,0.0,0.0,14.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,1.0
7124,0.0,0.0,0.0,0.188406,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.023729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,79.0,0.0,1.0,7.0,0.0,0.0,0.0,65.0,1.0,0.0,0.0,0.037288,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-1.0
1624,0.0,0.0,0.0,0.642857,33.0,1.0,0.0,0.0,0.0,3.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,75.0,0.0,0.0,10.0,0.0,0.0,0.0,24.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0
4531,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,101.0,0.0,0.0,18.0,0.0,0.0,0.0,76.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-1.0
1876,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,58.0,0.0,0.0,12.0,0.0,0.0,0.0,39.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
2017,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,49.0,0.0,1.0,20.0,0.0,0.0,1.0,22.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1205,0.0,0.0,0.0,0.0,19.0,1.0,0.0,0.0,1.0,3.0,9.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,61.0,0.0,0.0,12.0,0.0,0.0,1.0,22.0,1.0,0.0,0.0,0.375,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
6064,0.0,1.0,0.0,0.347368,0.0,1.0,1.0,0.0,0.0,5.0,9.0,0.006757,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,105.0,0.0,0.0,23.0,0.0,0.0,0.0,75.0,1.0,0.0,1.0,0.256757,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-1.0
7560,0.0,0.0,0.0,0.395833,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.02381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,60.0,0.0,0.0,16.0,0.0,0.0,0.0,37.0,1.0,0.0,0.0,0.089286,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0
1,0.0,1.0,0.0,0.25,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,72.0,0.0,0.0,21.0,0.0,0.0,0.0,44.0,1.0,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
2290,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,45.0,0.0,1.0,11.0,0.0,0.0,0.0,27.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,1.0
4124,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,90.0,0.0,0.0,19.0,0.0,0.0,0.0,64.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-1.0
683,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,52.0,0.0,0.0,25.0,0.0,0.0,1.0,20.0,1.0,0.0,0.0,0.923077,1.0,1.0,-1.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,1.0
3336,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,45.0,0.0,1.0,29.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,1.0,1.0,1.0
6685,0.0,0.0,0.0,0.988889,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.081081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,8.0,1.0,70.0,0.0,1.0,15.0,0.0,0.0,0.0,48.0,1.0,0.0,0.0,0.148649,0.0,1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,1.0,1.0,0.0
846,0.0,1.0,0.0,0.0,120.0,1.0,0.0,0.0,0.0,4.0,41.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,173.0,0.0,1.0,19.0,0.0,2.0,0.0,26.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-1.0
4295,0.0,0.0,0.0,0.9375,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,2.0,85.0,0.0,0.0,17.0,0.0,0.0,1.0,61.0,1.0,0.0,0.0,0.4,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,-1.0
1504,0.0,0.0,0.0,0.153846,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,38.0,0.0,0.0,17.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1331,0.0,0.0,0.0,0.076923,94.0,1.0,0.0,0.0,0.0,3.0,35.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,164.0,0.0,0.0,10.0,0.0,2.0,0.0,52.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,-1.0
579,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,38.0,0.0,0.0,13.0,0.0,0.0,1.0,18.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,-1.0,-1.0,0.0,1.0,0.0,1.0
3838,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,27.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,135.0,0.0,0.0,18.0,0.0,1.0,0.0,110.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-1.0
7404,0.0,1.0,0.0,0.0,106.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,4.0,148.0,0.0,1.0,24.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.526316,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-1.0
6722,0.0,0.0,0.0,1.0,66.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,5.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,109.0,0.0,0.0,25.0,0.0,0.0,0.0,10.0,1.0,0.0,1.0,0.018519,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,1.0,0.0,-1.0
296,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,86.0,0.0,0.0,17.0,0.0,0.0,0.0,62.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-1.0
6716,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,11.0,0.041667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,11.0,1.0,97.0,0.0,1.0,17.0,0.0,0.0,0.0,73.0,1.0,0.0,1.0,0.194444,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,1.0,0.0,-1.0
3495,0.0,1.0,0.0,0.263158,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,61.0,0.0,0.0,20.0,0.0,1.0,0.0,34.0,1.0,0.0,0.0,0.833333,1.0,1.0,0.0,1.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0
773,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,33.0,0.0,0.0,22.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.941176,1.0,1.0,-1.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,1.0
970,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,41.0,0.0,0.0,16.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
6023,0.0,3.0,1.0,0.0,92.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,7.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,129.0,0.0,0.0,22.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.09434,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0,0.0,-1.0
1151,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,48.0,0.0,1.0,15.0,0.0,0.0,1.0,26.0,1.0,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,1.0
680,0.0,1.0,0.0,0.153846,0.0,1.0,0.0,0.0,0.0,4.0,6.0,0.958904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,56.0,1.0,1.0,19.0,0.0,0.0,0.0,30.0,1.0,0.0,0.0,0.0,1.0,-1.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
5269,0.0,0.0,15.0,0.166667,126.0,0.0,0.0,0.0,0.0,2.0,31.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,161.0,0.0,0.0,20.0,0.0,1.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-1.0
4687,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,53.0,0.0,0.0,24.0,0.0,0.0,1.0,22.0,1.0,0.0,0.0,0.923077,1.0,1.0,-1.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,1.0
7297,0.0,1.0,0.0,0.405405,0.0,1.0,0.0,0.0,0.0,2.0,6.0,0.015873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0,2.0,115.0,0.0,0.0,21.0,0.0,0.0,0.0,87.0,1.0,0.0,0.0,0.111111,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.0
4171,0.0,0.0,0.0,0.333333,87.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,2.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,149.0,0.0,1.0,20.0,0.0,0.0,0.0,34.0,1.0,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-1.0
4424,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,58.0,0.0,0.0,28.0,0.0,0.0,1.0,23.0,1.0,0.0,0.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
1220,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,36.0,0.0,0.0,14.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
7109,0.0,1.0,0.0,0.321429,0.0,1.0,0.0,0.0,0.0,5.0,8.0,0.007246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,66.0,1.0,1.0,17.0,0.0,0.0,0.0,42.0,1.0,0.0,0.0,0.057971,0.0,-1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1256,0.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,43.0,1.0,1.0,17.0,0.0,0.0,1.0,19.0,1.0,0.0,0.0,1.0,1.0,-1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,1.0
6477,0.0,0.0,0.0,0.5875,0.0,1.0,0.0,0.0,0.0,1.0,5.0,0.038462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,1.0,67.0,1.0,1.0,17.0,0.0,0.0,0.0,43.0,1.0,0.0,0.0,0.557692,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3672,0.0,1.0,0.0,0.090909,0.0,1.0,0.0,0.0,0.0,5.0,20.0,0.944444,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,90.0,0.0,1.0,27.0,0.0,0.0,0.0,56.0,1.0,0.0,0.0,0.055556,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,-1.0
3667,0.0,1.0,0.0,0.0,74.0,1.0,0.0,0.0,0.0,5.0,48.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,169.0,0.0,0.0,21.0,0.0,1.0,0.0,66.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-1.0
441,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,33.0,0.0,0.0,20.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.933333,1.0,1.0,-1.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,1.0
4359,0.0,0.0,0.0,0.933333,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,35.0,0.0,0.0,10.0,0.0,0.0,1.0,18.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,1.0
7212,0.0,0.0,0.0,0.451613,0.0,1.0,0.0,0.0,0.0,7.0,1.0,0.00813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,94.0,0.0,0.0,21.0,0.0,0.0,0.0,66.0,1.0,0.0,0.0,0.146341,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.0
6378,0.0,0.0,2.0,0.285714,16.0,0.0,0.0,0.0,0.0,7.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,101.0,0.0,0.0,18.0,0.0,0.0,0.0,59.0,1.0,0.0,0.0,0.068966,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-1.0
5065,0.0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
5208,0.0,1.0,0.0,0.311111,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.00431,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,74.0,0.0,0.0,13.0,0.0,0.0,0.0,54.0,1.0,0.0,0.0,0.077586,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
7388,0.0,1.0,0.0,0.181818,0.0,1.0,0.0,0.0,0.0,5.0,8.0,0.048193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,2.0,72.0,0.0,0.0,23.0,0.0,0.0,0.0,42.0,1.0,0.0,0.0,0.475904,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
5818,0.0,1.0,0.0,0.909091,0.0,0.0,0.0,0.0,0.0,5.0,8.0,0.038462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,76.0,0.0,0.0,17.0,0.0,0.0,0.0,52.0,1.0,0.0,0.0,0.461538,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,-1.0
365,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,32.0,0.0,0.0,14.0,0.0,0.0,1.0,11.0,1.0,0.0,0.0,0.933333,1.0,1.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,1.0
6220,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,8.0,0.133333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,9.0,1.0,95.0,0.0,1.0,19.0,0.0,0.0,0.0,69.0,1.0,0.0,0.0,0.4,0.0,1.0,-1.0,1.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,-1.0
2072,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,48.0,0.0,0.0,19.0,0.0,0.0,1.0,22.0,1.0,0.0,0.0,0.5,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,1.0
1524,0.0,0.0,0.0,0.785714,0.0,1.0,0.0,0.0,1.0,3.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,44.0,0.0,0.0,12.0,0.0,0.0,1.0,25.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,1.0
3770,0.0,2.0,0.0,0.090909,0.0,1.0,0.0,0.0,0.0,4.0,24.0,0.944444,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,3.0,109.0,0.0,1.0,57.0,1.0,0.0,0.0,45.0,1.0,0.0,0.0,0.055556,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,-1.0
553,0.0,1.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,119.0,0.0,0.0,14.0,0.0,1.0,1.0,23.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,-1.0
2874,0.0,1.0,0.0,0.2,95.0,1.0,0.0,0.0,0.0,5.0,4.0,0.0,2.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,160.0,0.0,1.0,18.0,0.0,0.0,0.0,39.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-1.0
3840,0.0,1.0,0.0,0.0,77.0,1.0,0.0,0.0,0.0,9.0,63.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,213.0,0.0,0.0,18.0,0.0,1.0,0.0,110.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-1.0
