extformaction,extfavicon,atsymbol,domaininsubdomains,querylength,randomstring,hostnamelength,urllength,numpercent,subdomainlevel,pctnullselfredirecthyperlinks,fakelinkinstatusbar,relativeformaction,numdash,frequentdomainnamemismatch,pctexthyperlinks,numquerycomponents,numnumericchars,numunderscore,domaininpaths,pathlength,insecureforms,abnormalformaction,pctextresourceurls,numsensitivewords,tildesymbol,embeddedbrandname,httpsinhostname,doubleslashinpath,numhash,numampersand,id,class_label
0,0,0,0,0,1,46,107,0,5,0,0,0,0,0,0,0,0,3,1,54,1,0,0,0,0,0,0,0,0,0,2883,1
0,1,0,0,0,0,22,57,0,1,0,0,0,0,0,0,0,0,0,0,28,1,0,0,0,0,0,0,0,0,0,4053,1
0,1,0,0,0,1,12,150,0,0,0,0,1,0,0,0,0,0,0,1,131,1,0,0,0,0,0,0,0,0,0,5686,0
0,0,0,0,0,0,15,39,0,0,0,0,0,0,0,0,0,0,0,1,17,1,0,0,0,0,0,0,0,0,0,701,1
0,0,0,1,46,1,65,123,0,7,0,0,0,0,0,0,1,0,0,1,4,1,0,0,0,0,0,0,0,0,0,167,1
0,0,0,0,8,0,22,96,0,0,0,0,0,0,0,0,1,0,0,1,58,1,0,0,0,0,0,0,0,0,0,5246,0
0,0,0,0,0,0,22,33,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,773,1
0,0,0,0,0,1,22,43,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,4106,1
0,0,0,0,0,0,20,50,0,1,0,0,1,0,0,0,0,0,0,1,22,0,0,0,0,0,0,0,0,0,0,2292,1
0,0,0,0,0,1,20,50,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0,0,0,0,0,0,0,0,0,1982,1
0,0,0,0,13,0,23,59,0,1,0,0,0,0,0,0,1,0,1,1,15,0,0,0,0,0,0,0,0,0,0,9456,0
1,1,0,0,0,1,14,42,0,0,0,0,0,0,0,0,0,0,1,0,21,1,0,0,0,0,0,0,0,0,0,4716,1
0,0,0,0,0,0,17,60,0,0,0,0,0,0,0,0,0,0,0,0,36,1,0,0,0,0,0,0,0,0,0,4629,1
0,0,0,0,11,0,17,55,0,1,0,0,1,0,0,0,1,0,0,1,19,1,1,0,0,0,0,0,0,0,0,9442,0
0,0,0,0,0,1,11,70,0,0,0,0,0,0,0,0,0,0,0,1,52,1,0,0,0,0,0,0,0,0,0,8013,0
0,0,0,0,0,0,22,66,0,1,0,0,1,0,0,0,0,0,0,0,37,1,0,0,0,0,0,0,0,0,0,2099,1
0,0,0,0,6,1,12,110,0,1,0,0,0,0,0,0,1,0,0,0,84,0,0,0,0,0,0,0,0,0,0,7304,0
0,0,0,0,0,1,13,95,0,0,0,0,0,0,0,0,0,0,0,1,75,1,0,0,0,0,0,0,0,0,0,6544,0
0,0,0,0,0,0,21,29,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,8661,0
0,1,0,0,0,1,13,123,0,0,0,0,0,0,0,0,0,0,0,1,103,0,0,0,0,0,0,0,0,0,0,5240,0
1,1,0,0,44,1,14,158,0,0,0,0,1,0,0,0,3,0,2,1,92,1,0,0,0,0,0,0,0,0,2,8227,0
0,0,0,0,10,1,29,109,0,2,0,0,0,0,0,0,1,0,4,1,62,0,0,0,0,0,0,0,0,0,0,7742,0
0,0,0,0,0,1,16,71,0,0,0,0,1,0,0,0,0,0,0,0,48,1,0,0,0,0,0,0,0,0,0,2859,1
0,1,0,0,33,0,10,75,0,0,0,0,0,0,0,0,1,0,0,0,24,1,0,0,0,0,0,0,0,0,0,1624,1
0,0,0,0,0,0,17,63,0,0,0,0,1,0,0,0,0,0,0,0,39,1,0,0,0,0,0,0,0,0,0,2665,1
0,0,0,0,0,0,13,37,0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,0,0,0,0,0,0,8912,0
0,1,0,0,3,0,14,49,0,0,0,0,0,0,0,0,1,0,0,1,24,1,0,0,0,0,0,0,0,0,0,1786,1
0,0,0,0,0,1,21,83,0,0,0,0,1,0,0,0,0,0,0,0,55,1,0,0,0,0,0,0,0,0,0,5426,0
0,0,0,0,0,1,43,69,0,1,0,0,0,0,0,0,0,0,0,0,19,1,0,0,1,0,0,0,0,0,0,4185,1
0,0,0,0,0,0,21,42,0,1,0,0,0,0,0,0,0,0,0,1,14,1,0,0,0,0,0,0,0,0,0,3051,1
0,0,0,0,0,1,18,135,0,1,0,0,0,0,0,0,0,0,0,1,110,1,0,0,1,1,0,0,0,0,0,3822,1
0,0,0,0,0,0,12,90,0,0,0,0,0,0,0,0,0,0,0,1,71,1,0,0,0,0,0,0,0,0,0,6718,0
0,0,0,0,0,1,18,60,0,1,0,0,0,0,0,0,0,0,0,1,35,1,0,0,0,0,0,0,0,0,0,7116,0
1,1,0,0,0,0,11,36,0,0,0,0,1,0,0,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,0,8857,0
0,0,0,0,0,1,13,116,0,0,0,0,0,0,0,0,0,0,1,0,96,1,0,0,0,0,0,0,0,0,0,6379,0
0,1,0,0,147,0,16,215,0,0,0,0,0,0,0,0,7,0,4,0,44,1,0,0,2,0,0,0,0,0,0,744,1
0,0,0,0,0,1,13,73,0,0,0,0,0,0,0,0,0,0,0,0,53,1,0,0,0,0,1,0,0,0,0,1553,1
0,0,0,0,0,1,15,53,0,1,0,0,0,0,0,0,0,0,0,0,31,1,0,0,0,0,0,0,0,0,0,1318,1
0,0,0,0,24,1,25,87,0,1,0,0,0,0,0,0,3,0,1,0,30,1,0,0,0,0,0,0,0,0,2,7562,0
1,0,0,0,0,1,22,58,0,1,0,0,0,0,0,0,0,0,0,0,29,1,0,0,0,0,0,0,0,0,0,982,1
1,0,0,0,0,0,21,65,0,0,0,0,0,0,0,0,0,0,0,0,37,1,0,0,0,0,0,0,0,0,0,2597,1
1,0,0,0,0,1,17,75,0,1,0,0,0,0,0,0,0,0,0,0,51,1,0,0,0,0,0,0,0,0,0,8084,0
1,0,0,0,146,0,18,184,0,0,0,0,0,0,0,0,7,0,0,0,12,1,0,0,0,0,0,0,0,0,6,6238,0
0,1,0,0,0,0,20,96,0,0,0,0,0,0,0,0,0,0,0,1,69,0,0,0,0,0,0,0,0,0,0,7384,0
0,1,0,0,16,1,23,144,0,1,0,0,0,0,0,0,1,0,0,1,97,0,0,0,0,0,0,0,0,0,0,7330,0
0,0,0,0,0,0,12,37,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,0,2175,1
0,0,0,0,32,0,19,85,0,1,0,0,0,0,0,0,3,0,4,0,26,1,0,0,0,0,0,0,0,0,2,7792,0
0,0,0,0,0,1,16,41,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,9149,0
0,0,0,0,0,0,20,61,0,0,0,0,1,0,0,0,0,0,0,0,34,1,0,0,0,0,0,0,0,0,0,4769,1
0,0,0,0,0,1,14,29,0,0,0,0,0,0,0,0,0,0,0,1,8,1,0,0,0,0,0,0,0,0,0,1615,1
0,0,0,0,10,1,19,83,0,1,0,0,0,0,0,0,1,0,0,0,46,0,0,0,0,0,0,0,0,0,0,6984,0
0,0,0,0,0,0,15,59,0,1,0,0,1,0,0,0,0,0,2,1,37,1,1,0,0,0,0,0,0,0,0,9173,0
0,0,0,0,0,0,15,39,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,9021,0
0,0,0,0,0,1,20,68,0,1,0,0,0,0,0,0,0,0,0,1,41,0,0,0,0,0,0,0,0,0,0,5688,0
0,1,0,0,0,1,14,99,0,1,0,0,1,0,0,0,0,0,4,1,78,1,1,0,0,0,0,0,0,0,0,6819,0
0,1,0,0,0,1,18,124,0,1,0,0,1,0,0,0,0,0,0,1,99,1,1,0,0,0,0,0,0,0,0,6112,0
0,0,0,0,8,1,26,67,0,1,0,0,1,0,0,0,1,0,1,1,25,1,0,0,0,0,0,0,0,0,0,7422,0
0,1,0,0,58,1,31,123,0,1,0,0,0,0,0,0,1,0,0,1,26,1,0,0,0,0,0,0,0,0,0,7640,0
0,0,0,0,16,1,25,64,0,1,0,0,0,0,0,0,1,0,0,0,15,0,0,0,0,0,0,0,0,0,0,7917,0
1,0,0,0,0,1,16,65,0,0,0,0,0,0,0,0,0,0,3,0,42,1,0,0,0,0,0,0,0,0,0,7103,0
0,0,0,0,0,0,6,14,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,5051,0
0,0,0,0,0,0,14,99,0,1,0,0,0,0,0,0,0,0,0,1,78,1,0,0,0,0,0,0,0,0,0,5189,0
0,0,0,0,0,0,19,39,0,1,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,4344,1
0,0,0,0,0,1,9,85,0,0,0,0,1,0,0,0,0,0,0,1,69,1,1,0,0,0,1,0,0,0,0,30,1
0,0,0,0,0,1,17,25,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,9025,0
0,0,0,0,0,0,14,43,0,0,0,0,1,0,0,0,0,0,0,0,22,1,1,0,0,0,0,0,0,0,0,9039,0
0,1,0,0,0,0,8,57,0,0,0,0,0,0,0,0,0,0,0,1,42,1,0,0,0,0,0,0,0,0,0,1856,1
0,0,0,0,93,1,7,141,0,0,0,0,0,0,0,0,8,0,1,0,33,0,0,0,0,0,0,0,0,0,7,7448,0
0,0,0,0,0,1,16,61,0,1,0,0,1,0,0,0,0,0,0,0,38,1,0,0,0,0,0,0,0,0,0,4398,1
0,0,0,0,0,1,18,83,0,1,0,0,0,0,0,0,0,0,0,1,58,1,0,0,0,0,1,0,0,0,0,5297,0
1,1,0,0,0,0,11,54,0,0,0,0,1,0,0,0,0,0,0,0,36,1,1,0,1,0,1,0,0,0,0,1677,1
0,0,0,0,0,0,19,43,0,1,0,0,0,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,9651,0
0,0,0,0,0,0,24,85,0,1,0,0,0,0,0,0,0,0,0,1,54,1,0,0,0,0,0,0,0,0,0,6470,0
0,0,0,0,0,1,18,73,0,1,0,0,0,0,0,0,0,0,0,0,48,1,0,0,0,0,0,0,0,0,0,2954,1
0,0,0,0,7,1,15,52,0,1,0,1,0,0,0,0,1,0,0,0,22,1,0,0,0,0,0,0,0,0,0,9905,0
0,0,0,0,0,1,17,70,0,1,0,0,0,0,0,0,0,0,0,1,46,0,0,0,0,0,1,0,0,0,0,8064,0
1,1,0,0,0,0,26,50,0,1,0,0,0,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,4474,1
1,0,0,0,0,0,28,66,0,1,0,0,0,0,0,0,0,0,0,1,31,1,0,0,0,0,0,0,0,0,0,2643,1
0,0,0,0,37,0,15,77,0,0,0,0,1,0,0,0,4,0,0,0,17,1,0,0,0,0,0,0,0,0,3,6432,0
0,0,0,0,0,1,19,104,0,1,0,0,1,0,0,0,0,0,0,0,78,1,1,0,0,0,0,0,0,0,0,6923,0
0,0,0,0,0,0,16,71,0,0,0,0,0,0,0,0,0,0,0,0,48,1,0,0,1,0,0,0,0,0,0,3872,1
0,0,0,0,0,0,17,31,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,9953,0
0,0,0,0,7,0,22,52,0,1,0,0,0,0,0,0,1,0,1,0,15,1,0,0,0,0,0,0,0,0,0,8969,0
1,0,0,0,0,1,15,60,0,1,0,0,0,0,0,0,0,0,0,1,38,1,0,0,0,0,0,0,0,0,0,5324,0
0,1,0,0,0,0,12,50,0,0,0,0,0,0,0,0,0,0,0,1,31,1,0,0,0,0,0,0,0,0,0,4084,1
0,0,0,0,0,0,12,36,0,1,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0,0,0,0,0,0,0,4524,1
0,0,0,0,0,0,11,31,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,8846,0
0,0,0,0,0,0,17,83,0,1,0,0,0,0,0,0,0,0,3,1,59,1,0,0,0,0,0,0,0,0,0,6951,0
0,1,0,0,10,1,16,127,0,0,0,0,0,0,0,0,1,0,0,1,93,0,0,0,0,0,0,0,0,0,0,6486,0
0,0,0,0,0,0,14,56,0,0,0,0,0,0,0,0,0,0,0,0,35,1,0,0,0,0,0,0,0,0,0,1287,1
1,0,0,0,0,1,15,80,0,0,0,0,0,0,0,0,0,0,0,1,58,1,0,0,0,0,0,0,0,0,0,7089,0
0,0,0,0,0,0,13,62,0,0,0,0,0,0,0,0,0,0,0,1,42,1,0,0,0,0,0,0,0,0,0,6592,0
0,0,0,0,60,0,20,95,2,2,0,0,0,0,0,0,3,0,2,0,7,1,0,0,0,0,0,0,0,0,2,7431,0
0,0,0,0,0,0,25,51,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0,0,0,0,0,0,0,0,803,1
0,0,0,0,0,0,18,86,0,0,0,0,0,0,0,0,0,0,0,1,61,1,0,0,0,0,0,0,0,0,0,2315,1
1,0,0,0,0,1,16,40,0,0,0,0,1,0,0,0,0,0,0,1,17,1,0,0,0,0,0,0,0,0,0,8700,0
0,1,0,0,0,0,26,54,0,1,0,0,0,0,0,0,0,0,0,0,21,1,0,0,1,0,0,0,0,0,0,3612,1
0,0,0,0,0,0,14,35,0,1,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,3701,1
1,1,0,0,0,1,20,54,0,1,0,0,1,0,0,0,0,0,0,0,27,1,1,0,0,0,1,0,0,0,0,3205,1
0,0,0,0,0,0,13,50,0,1,0,0,0,0,0,0,0,0,2,0,30,0,0,0,0,0,1,0,0,0,0,9446,0
0,0,0,0,0,1,16,55,0,1,0,0,0,0,0,0,0,0,0,1,32,1,0,0,0,0,0,0,0,0,0,8653,0
0,1,0,0,33,1,24,92,0,0,0,0,0,0,0,0,1,0,0,0,27,1,0,0,0,0,0,0,0,0,0,1040,1
0,0,0,0,77,1,18,213,0,1,0,0,0,0,0,0,1,0,0,1,110,1,0,0,1,1,0,0,0,0,0,3577,1
1,0,0,0,0,0,16,53,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,2652,1
0,1,0,0,0,1,19,80,4,1,0,0,0,0,0,0,0,0,0,1,54,1,0,0,0,0,0,0,0,0,0,2909,1
0,0,0,0,0,1,18,73,0,1,0,0,0,0,0,0,0,0,0,0,48,1,0,0,0,0,0,0,0,0,0,2944,1
0,0,0,0,0,1,30,75,0,1,0,0,1,0,0,0,0,0,0,0,38,1,0,0,0,0,0,0,0,0,0,3721,1
0,0,0,0,15,1,13,59,0,0,0,0,0,0,0,0,1,0,0,0,23,1,0,0,0,0,0,0,0,0,0,8960,0
1,0,0,0,0,0,14,50,0,1,0,0,0,0,0,0,0,0,0,1,29,1,0,0,0,0,0,0,0,0,0,9348,0
0,0,0,0,0,1,22,72,0,1,0,0,0,0,0,0,0,0,0,1,43,1,0,0,0,0,1,0,0,0,0,1231,1
0,0,0,0,0,1,12,36,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,427,1
0,0,0,0,0,0,21,43,0,0,0,0,1,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,2143,1
0,0,0,0,0,0,16,33,0,1,0,0,1,0,0,0,0,0,0,0,10,1,0,0,1,0,0,0,0,0,0,2679,1
0,0,0,0,0,1,23,76,2,0,0,0,0,0,0,0,0,0,0,1,46,1,0,0,1,0,0,0,0,0,0,4884,1
0,0,0,0,0,0,23,53,0,0,0,0,0,0,0,0,0,0,0,1,23,1,0,0,0,0,0,0,0,0,0,4455,1
0,0,0,0,44,1,22,157,0,1,0,0,1,0,0,0,0,0,1,1,83,1,1,0,0,0,0,0,0,0,0,3414,1
0,0,0,0,0,1,16,80,0,0,0,0,0,0,0,0,0,0,0,1,57,1,0,0,0,0,0,0,0,0,0,6944,0
0,0,0,0,0,1,19,45,0,1,0,0,1,0,0,0,0,0,0,1,19,1,0,0,0,0,0,0,0,0,0,9443,0
0,0,0,0,0,0,17,46,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0,0,0,0,0,0,0,0,0,941,1
0,0,0,0,0,0,15,41,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0,0,0,0,0,0,0,0,3916,1
0,0,0,0,48,1,13,115,0,0,0,0,1,0,0,0,2,0,3,1,46,1,0,0,0,0,0,0,0,0,1,980,1
0,0,0,0,0,1,15,82,0,1,0,0,0,0,0,0,0,0,1,1,60,0,0,0,0,0,0,0,0,0,0,5588,0
0,0,0,0,0,1,8,25,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,9104,0
0,1,0,0,0,0,12,24,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1953,1
0,0,0,0,33,0,19,71,0,1,0,0,0,0,0,0,2,0,2,1,11,1,0,0,0,0,0,0,0,0,1,6993,0
0,0,0,0,0,1,17,55,0,1,0,0,0,0,0,0,0,0,0,1,31,1,0,0,0,0,0,0,0,0,0,9719,0
0,0,0,0,0,0,16,24,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5014,0
0,0,0,0,8,1,15,46,0,1,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,8543,0
0,0,0,0,0,0,16,37,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,114,1
0,1,0,0,0,0,21,57,0,1,0,0,0,0,0,0,0,0,0,0,29,1,0,0,0,0,0,0,0,0,0,583,1
0,1,0,0,64,0,28,134,0,1,0,0,1,0,0,0,1,0,1,0,34,1,0,0,1,0,0,0,0,0,0,6561,0
0,0,0,0,0,1,16,77,0,0,0,0,0,0,0,0,0,0,0,1,54,1,0,0,0,0,1,0,0,0,0,1566,1
0,1,0,0,0,1,20,153,0,1,0,0,0,0,0,0,0,0,0,1,126,1,0,0,0,0,0,0,0,0,0,3127,1
0,0,0,0,0,1,41,55,0,1,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2415,1
0,0,0,0,10,0,11,45,0,1,0,0,0,0,0,0,1,0,0,1,16,1,0,0,0,0,0,0,0,0,0,9425,0
0,0,0,0,23,0,15,59,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,8966,0
0,1,0,0,0,0,22,53,0,1,0,0,0,0,0,0,0,0,0,0,24,1,0,0,0,0,0,0,0,0,0,1868,1
1,0,0,0,0,0,14,38,0,0,0,0,0,0,0,0,0,0,0,1,17,1,0,0,0,0,0,0,0,0,0,9073,0
0,0,0,0,0,0,22,54,0,1,0,0,0,0,0,0,0,0,0,0,25,1,0,0,0,0,0,0,0,0,0,3665,1
0,0,0,0,0,1,26,88,0,0,0,0,0,0,0,0,0,0,0,1,55,1,0,0,2,0,0,0,0,0,0,2481,1
0,0,0,0,0,1,23,68,0,0,0,0,0,0,0,0,0,0,0,1,38,1,0,0,1,0,1,0,0,0,0,4538,1
0,0,0,0,0,1,22,77,0,1,0,0,0,0,0,0,0,0,0,1,48,0,0,0,0,0,0,0,0,0,0,6107,0
0,0,0,0,16,1,20,54,0,1,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,9318,0
0,0,0,0,0,1,21,99,0,1,0,0,0,0,0,0,0,0,1,1,71,1,0,0,0,0,0,0,0,0,0,6447,0
0,0,0,0,45,1,21,89,0,1,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,6095,0
0,0,0,0,0,1,12,106,0,0,0,0,0,0,0,0,0,0,0,1,87,0,0,0,0,0,0,0,0,0,0,7272,0
0,0,0,0,0,1,21,68,0,1,0,0,1,0,0,0,0,0,0,1,40,1,0,0,0,0,0,0,0,0,0,2959,1
0,0,0,0,0,1,21,74,0,1,0,0,0,0,0,0,0,0,0,1,46,1,0,0,0,0,0,0,0,0,0,1227,1
0,0,0,0,0,1,21,47,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0,0,0,0,0,0,0,0,1854,1
0,0,0,0,0,0,17,62,0,0,0,0,0,0,0,0,0,0,0,1,38,1,0,0,0,0,1,0,0,0,0,2333,1
0,0,0,0,7,0,27,64,0,1,0,0,0,0,0,0,1,0,0,1,22,1,0,0,0,0,0,0,0,0,0,3699,1
0,0,0,0,0,0,13,25,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,901,1
0,0,0,0,82,1,19,153,0,0,0,0,0,0,0,0,4,0,0,0,44,1,0,0,0,0,0,0,0,0,3,1253,1
0,0,0,0,0,0,20,45,0,0,0,0,0,0,0,0,0,0,0,1,18,1,0,0,0,0,0,0,0,0,0,3956,1
0,0,0,0,0,0,21,60,0,1,0,0,1,0,0,0,0,0,0,0,32,1,0,0,0,0,1,0,0,0,0,5114,0
0,0,0,0,0,1,14,58,0,0,0,0,1,0,0,0,0,0,0,0,37,1,0,0,0,0,0,0,0,0,0,786,1
0,0,0,0,0,1,21,77,0,1,0,0,0,0,0,0,0,0,1,1,49,1,0,0,0,0,0,0,0,0,0,4304,1
0,0,0,0,0,0,25,88,0,0,0,0,0,0,0,0,0,0,0,0,56,1,0,0,0,0,0,0,0,0,0,995,1
0,0,0,0,0,0,17,97,0,1,0,0,0,0,0,0,0,0,0,1,73,1,0,0,1,0,0,0,0,0,0,3659,1
0,0,0,0,0,0,18,26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9044,0
0,0,0,0,0,0,14,35,0,0,0,0,0,0,0,0,0,0,0,1,14,1,0,0,0,0,0,0,0,0,0,2073,1
0,1,0,0,0,1,21,88,0,1,0,0,1,0,0,0,0,0,0,1,60,1,0,0,0,0,0,0,0,0,0,6757,0
0,0,0,0,0,0,22,36,0,1,0,0,0,0,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,3317,1
1,1,0,0,0,1,12,61,0,0,0,0,1,0,0,0,0,0,0,0,42,1,0,0,0,0,1,0,0,0,0,6240,0
0,0,0,0,38,0,18,80,0,1,0,0,0,0,0,0,3,0,0,0,16,1,0,0,0,0,0,0,0,0,2,6653,0
0,0,0,0,13,0,20,57,0,1,0,0,0,0,0,0,1,0,1,0,16,1,0,0,0,0,0,0,0,0,0,9340,0
0,0,0,0,18,1,17,58,0,2,0,0,1,0,0,0,1,0,0,0,15,1,0,0,0,0,0,0,0,0,0,65,1
0,0,0,0,0,1,18,38,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,445,1
1,1,0,0,0,1,22,30,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,9294,0
0,0,0,0,0,0,19,90,0,0,0,0,1,0,0,0,0,0,0,1,64,1,0,0,0,0,0,0,0,0,0,6462,0
0,0,0,0,47,0,15,91,0,0,0,0,0,0,0,0,5,0,0,0,21,0,0,0,0,0,0,0,0,0,4,7417,0
0,0,0,0,0,1,19,81,0,2,0,0,0,0,0,0,0,0,0,1,55,0,0,0,0,0,0,0,0,0,0,5595,0
0,1,0,0,33,0,21,91,0,1,0,0,0,0,0,0,1,0,0,0,29,1,0,0,0,0,0,0,0,0,0,565,1
0,0,0,0,0,1,18,81,0,1,0,0,0,0,0,0,0,0,0,1,56,1,0,0,0,0,0,0,0,0,0,7000,0
0,1,0,0,0,1,17,66,0,1,0,0,1,0,0,0,0,0,0,1,42,1,1,0,0,0,0,0,0,0,0,7100,0
0,0,0,0,0,0,10,69,0,0,0,0,0,0,0,0,0,0,0,1,52,1,0,0,0,0,0,0,0,0,0,7925,0
0,0,0,0,0,1,24,39,0,1,0,0,0,0,0,0,0,0,0,1,8,1,0,0,0,0,0,0,0,0,0,4071,1
1,1,0,0,0,0,19,56,0,1,0,0,0,0,0,0,0,0,0,1,30,1,0,0,0,0,0,0,0,0,0,9600,0
0,0,0,0,0,0,22,48,0,1,0,0,0,0,0,0,0,0,0,0,19,1,0,0,0,0,0,0,0,0,0,8367,0
0,0,0,0,0,1,20,73,0,0,0,0,0,0,0,0,0,0,0,1,46,1,0,0,0,0,0,0,0,0,0,7290,0
0,1,0,0,0,0,24,72,0,1,0,0,0,0,0,0,0,0,0,0,41,1,0,0,0,0,0,0,0,0,0,5455,0
0,0,0,1,16,0,94,156,0,8,0,0,0,0,0,0,0,0,0,0,38,1,0,0,2,0,0,0,0,0,0,2544,1
0,0,0,0,0,0,17,48,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0,0,0,0,0,0,0,0,0,123,1
1,0,0,0,0,0,18,40,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,0,0,0,2250,1
0,0,0,0,0,1,22,82,0,1,0,0,0,0,0,0,0,0,0,0,53,1,0,0,0,0,0,0,0,0,0,3117,1
0,0,0,0,0,0,19,44,0,0,0,0,0,0,0,0,0,0,0,1,18,1,0,0,0,0,0,0,0,0,0,140,1
0,0,0,0,0,1,21,84,0,1,0,0,0,0,0,0,0,0,0,1,56,0,0,0,0,0,0,0,0,0,0,5614,0
0,0,0,0,0,1,20,46,0,1,0,0,0,0,0,0,0,0,0,1,19,1,0,0,0,0,0,0,0,0,0,9919,0
0,1,0,0,0,0,14,42,0,1,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,5029,0
0,0,0,0,0,0,21,59,0,1,0,0,0,0,0,0,0,0,0,1,31,1,0,0,0,0,0,0,0,0,0,4088,1
0,0,0,0,0,0,24,62,0,1,0,0,1,0,0,0,0,0,1,0,31,1,0,0,1,0,0,0,0,0,0,1113,1
0,0,0,0,32,0,18,83,0,0,0,0,0,0,0,0,3,0,0,1,25,0,0,0,0,0,0,0,0,0,2,5545,0
0,0,0,0,0,1,14,53,0,1,0,0,0,0,0,0,0,0,0,0,32,1,0,0,0,0,0,0,0,0,0,3974,1
1,0,0,0,0,0,19,27,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9379,0
0,0,0,0,0,0,13,51,0,0,0,0,1,0,0,0,0,0,0,1,31,1,1,0,0,0,0,0,0,0,0,8807,0
0,0,0,0,0,1,18,66,0,0,0,0,0,0,0,0,0,0,0,1,41,1,0,0,1,0,1,0,0,0,0,4773,1
0,0,0,0,0,1,42,56,0,1,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2509,1
0,0,0,0,0,1,11,51,0,0,0,0,0,0,0,0,0,0,1,1,33,1,0,0,0,0,0,0,0,0,0,8521,0
0,0,0,0,0,0,21,55,0,2,0,0,0,0,0,0,0,0,0,1,27,1,0,0,0,0,0,0,0,0,0,1409,1
1,0,0,0,0,1,30,121,0,1,0,1,0,0,0,0,0,0,0,1,84,1,0,0,0,0,0,0,0,0,0,5272,0
0,0,0,0,0,1,25,52,0,1,0,0,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,22,1
0,0,0,0,0,1,9,60,0,0,0,0,0,0,0,0,0,0,1,1,44,1,0,0,0,0,0,0,0,0,0,2881,1
0,0,0,0,0,0,17,61,0,0,0,0,0,0,0,0,0,0,1,0,37,1,0,0,0,0,0,0,0,0,0,2136,1
0,0,0,0,0,0,10,50,0,0,0,0,1,0,0,0,0,0,0,1,33,1,0,0,0,0,0,0,0,0,0,8625,0
0,0,0,0,0,0,28,125,0,1,0,0,0,0,0,0,0,0,0,1,90,0,0,0,0,0,0,0,0,0,0,6786,0
