,NumUnderscore,NumNumericChars,RelativeFormAction,IpAddress,AtSymbol,TildeSymbol,RightClickDisabled,NumHash,HttpsInHostname,SubdomainLevel,PathLevel,RandomString,NumDashInHostname,NumPercent,FakeLinkInStatusBar,QueryLength,AbnormalFormAction,DomainInSubdomains,HostnameLength,EmbeddedBrandName,DomainInPaths,ExtFavicon,NumDash,NumAmpersand,NumQueryComponents,InsecureForms,PctExtResourceUrls,id,UrlLength,PctNullSelfRedirectHyperlinks,NumDots,CLASS_LABEL
1485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0,0.0,0.0,0.0,0.0,,16.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,7750,61.0,0.0,2.0,0
469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5235,73.0,0.0,2.0,0
863,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,11.0,0.0,0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,1425,76.0,0.0,13.0,1
1771,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,3.0,1.0,0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6130,106.0,,3.0,0
229,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,0,0.0,0.0,18.0,0.0,0.0,24.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,7986,177.0,0.0,2.0,0
1626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0,0.0,0.0,0.0,,0.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4081,38.0,0.0,,1
384,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,1.0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6809,69.0,0.0,3.0,0
928,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,,0.0,,0.0,0.0,0.0,9446,50.0,,3.0,0
1409,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0,0.0,0.0,74.0,0.0,0.0,14.0,0.0,1.0,,0.0,,2.0,0.0,0.0,553,119.0,0.0,4.0,1
208,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,1.0,0.0,0.0,,0.0,1.0,0.0,6103,84.0,0.0,3.0,0
2556,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0,0.0,0.0,0.0,0.0,,33.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7826,73.0,0.0,2.0,0
844,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1702,23.0,0.0,1.0,1
760,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8923,50.0,0.0,1.0,0
969,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,1.0,8.0,,1,0.0,0.0,37.0,0.0,0.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,3197,191.0,0.0,3.0,1
1630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,,1,0.0,0.0,0.0,,0.0,20.0,0.0,,1.0,0.0,0.0,0.0,1.0,0.0,2990,153.0,0.0,3.0,1
600,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,7.0,1.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3671,88.0,0.0,2.0,1
2136,0.0,0.0,0.0,0.0,1.0,,0.0,,0.0,1.0,2.0,1.0,0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,6084,61.0,0.0,3.0,0
808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0,0.0,0.0,13.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2377,48.0,0.0,2.0,1
475,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3980,56.0,0.0,3.0,1
2456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0,0.0,0.0,0.0,0.0,,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5688,68.0,0.0,3.0,0
910,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0,0.0,0.0,0.0,,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4053,57.0,0.0,4.0,1
74,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,,0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2630,49.0,0.0,4.0,1
1001,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0,0.0,0.0,0.0,,0.0,13.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7310,68.0,0.0,2.0,0
2562,0.0,,0.0,,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,9498,48.0,0.0,3.0,0
2254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,3713,,0.0,2.0,1
1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,3595,43.0,0.0,2.0,1
502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,735,52.0,0.0,1.0,1
1823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6611,83.0,0.0,2.0,0
2061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100,49.0,0.0,3.0,1
939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,26.0,,0.0,34.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,8248,69.0,0.0,3.0,0
312,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,9.0,1.0,0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,977,110.0,0.0,3.0,1
1172,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0,4.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4492,87.0,0.0,3.0,1
1455,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9053,35.0,0.0,2.0,0
457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,,0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4047,40.0,0.0,,1
2531,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6533,,0.0,1.0,0
715,4.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,1.0,0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8083,70.0,0.0,2.0,0
2099,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,0,0.0,0.0,0.0,1.0,0.0,17.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,1256,43.0,0.0,3.0,1
86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,9359,57.0,0.0,2.0,0
681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5654,118.0,0.0,3.0,0
288,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,810,39.0,0.0,3.0,1
1492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7315,70.0,0.0,1.0,0
2617,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0.0,9.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,9930,50.0,0.0,3.0,0
1371,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,6.0,1.0,0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,5774,101.0,0.0,1.0,0
583,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3721,75.0,0.0,4.0,1
960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3439,99.0,0.0,4.0,1
1077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8027,70.0,0.0,1.0,0
2618,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,32.0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3333,70.0,0.0,2.0,1
2471,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1247,61.0,0.0,3.0,1
2550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,4,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4210,65.0,0.0,4.0,1
2121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,4,0.0,0.0,,0.0,0.0,36.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,705,71.0,0.0,5.0,1
1442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,357,39.0,0.0,1.0,1
2518,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,,0,0.0,0.0,0.0,0.0,,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9097,41.0,0.0,2.0,0
1523,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0,0.0,0.0,0.0,1.0,0.0,25.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9246,47.0,,2.0,0
1834,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4193,64.0,0.0,3.0,1
1331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3291,34.0,0.0,2.0,1
341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,5841,102.0,0.0,1.0,0
1432,9.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0,0.0,0.0,98.0,0.0,0.0,16.0,0.0,1.0,0.0,0.0,,4.0,1.0,0.0,8189,161.0,0.0,1.0,0
1809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,0.0,0.0,3.0,0.0,0.0,14.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1786,49.0,,2.0,1
2174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,7972,95.0,0.0,2.0,0
1797,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0,0.0,,0.0,0.0,1.0,28.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3155,,0.0,6.0,1
755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,0.0,0.0,,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,1619,43.0,,2.0,1
1715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4106,43.0,0.0,1.0,1
164,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6476,160.0,0.0,1.0,0
855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3100,72.0,0.0,2.0,1
822,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0.0,22.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,8112,65.0,0.0,3.0,0
776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9638,49.0,0.0,3.0,0
737,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0,0.0,0.0,165.0,0.0,0.0,18.0,0.0,,0.0,0.0,22.0,23.0,1.0,0.0,7438,199.0,0.0,3.0,0
1536,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3780,79.0,0.0,3.0,1
961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0,0.0,0.0,0.0,,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7053,64.0,0.0,1.0,0
1125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4292,47.0,0.0,3.0,1
797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0.0,,0.0,0.0,0.0,28.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5611,77.0,0.0,1.0,0
1375,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,2.0,,0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,3158,52.0,0.0,2.0,1
1761,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6555,90.0,0.0,1.0,0
602,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,1.0,0,0.0,,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1836,63.0,0.0,1.0,1
1252,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0,0.0,0.0,95.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,,2.0,1.0,0.0,517,162.0,0.0,3.0,1
2508,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,,2,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,722,37.0,0.0,1.0,1
1772,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,18.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5722,94.0,0.0,,0
1287,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2357,51.0,0.0,4.0,1
2377,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,,0.0,,1.0,0.0,2665,63.0,0.0,2.0,1
2083,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,5488,62.0,0.0,2.0,0
154,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0,0.0,0.0,38.0,0.0,0.0,18.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,6231,79.0,0.0,3.0,0
2084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,4,0.0,0.0,7.0,0.0,0.0,35.0,0.0,1.0,0.0,0.0,0.0,1.0,,0.0,3719,72.0,0.0,4.0,1
1874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0.0,21.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,6796,63.0,0.0,3.0,0
1070,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,7665,,0.0,4.0,0
484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,169,55.0,0.0,4.0,1
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,929,47.0,0.0,2.0,1
2635,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0,0.0,,0.0,,0.0,23.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6041,97.0,0.0,1.0,0
1525,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,1.0,0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3843,135.0,0.0,4.0,1
1031,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0,,0.0,0.0,0.0,0.0,17.0,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3068,58.0,,4.0,1
628,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0,0.0,0.0,0.0,0.0,0.0,24.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5942,61.0,0.0,1.0,0
491,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,,4,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4341,91.0,0.0,5.0,1
845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1083,73.0,0.0,2.0,1
1529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,3.0,1.0,0,0.0,0.0,0.0,1.0,0.0,17.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,9652,50.0,0.0,3.0,0
262,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,5.0,1.0,0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7853,62.0,,4.0,0
57,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,1.0,0.0,,0.0,0.0,1.0,0.0,4321,56.0,0.0,3.0,1
1187,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1,,,0.0,0.0,0.0,27.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6974,66.0,0.0,2.0,0
2495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,33.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,5757,66.0,0.0,2.0,0
254,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,10.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,,1.0,,8842,46.0,0.0,2.0,0
1660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,163,42.0,0.0,2.0,1
1383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,27.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4399,66.0,0.0,3.0,1
2096,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4700,98.0,0.0,4.0,1
1701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,,,0.0,9622,39.0,0.0,2.0,0
594,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0,0.0,0.0,7.0,0.0,0.0,16.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1259,67.0,0.0,,1
2460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,1674,61.0,0.0,2.0,1
921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9014,56.0,0.0,1.0,0
1584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,1,0.0,0.0,0.0,0.0,0.0,28.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5332,88.0,0.0,3.0,0
1608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9146,53.0,0.0,1.0,0
2637,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,66.0,0.0,0.0,25.0,0.0,0.0,1.0,0.0,4.0,5.0,0.0,0.0,6722,109.0,0.0,2.0,0
919,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0,0.0,0.0,40.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,6294,82.0,0.0,1.0,0
1755,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8453,34.0,0.0,2.0,0
1327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,634,44.0,0.0,1.0,1
369,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,2.0,1.0,0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6678,84.0,0.0,2.0,0
1295,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,,0.0,96.0,0.0,0.0,17.0,,0.0,0.0,0.0,4.0,5.0,1.0,0.0,6290,135.0,0.0,2.0,0
