observation_id,Type,Date,Part of a policing operation,Latitude,Longitude,Gender,Age range,Self-defined ethnicity,Officer-defined ethnicity,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing,station,Search Outcome
bdfa0605-df65-4260-aca5-78f3615bbaaa,Person search,2019-01-21T06:52:05.210000+00:00,False,54.547206,-3.591036,Female,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,cumbria,True
1301af10-a3f0-44d1-b021-0185928d7e4e,Person search,2019-04-17T22:01:00+00:00,False,51.726116,0.4832329999999999,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,essex,False
732ea43b-b152-4fa6-8612-eb13014f8e36,Person search,2019-08-06T12:15:00+00:00,False,51.474145,-0.180392,Male,18-24,Other ethnic group - Any other ethnic group,Other,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Community resolution,,,metropolitan,False
7866abc8-993c-456d-a466-c9095b134aed,Person search,2019-08-13T00:40:00+00:00,,51.459658000000005,-2.528999,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,False,avon-and-somerset,False
b3fb3796-01f8-4dea-92d5-a78afa0e5274,Person search,2018-11-07T00:41:21+00:00,,53.423425,-2.93608,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,False,False,merseyside,False
16a300c0-cbe6-44a6-8adc-bb704e93f74d,Person search,2018-09-21T15:45:00+00:00,False,,,Male,10-17,Other ethnic group - Not stated,Black,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,,metropolitan,False
27267b5d-baa1-47e5-8663-9fc11cbd9e05,Person search,2019-08-26T12:00:00+00:00,False,51.5146,-0.197113,Male,18-24,Other ethnic group - Not stated,Asian,Criminal Justice and Public Order Act 1994 (section 60),Anything to threaten or harm anyone,A no further action disposal,,,metropolitan,False
b1394efe-2e79-4521-8dc4-f1e644936fd9,Person search,2019-10-06T20:53:00+00:00,False,51.557358,-0.248683,Male,18-24,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,metropolitan,False
4c31b8c9-8538-4580-9aee-d6e3b06acb75,Person search,2019-03-11T15:15:00+00:00,False,,,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,devon-and-cornwall,False
c71409a1-665a-49cc-9582-8c2d47471953,Person and Vehicle search,2019-10-08T11:00:00+00:00,False,51.532838,-0.472856,Male,18-24,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Community resolution,,,metropolitan,False
4877f12d-eff1-4acd-a4c0-e0a5dba01237,Person search,2019-06-25T23:10:00+00:00,False,,,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,,metropolitan,False
d45b8aaa-b599-45e1-a08d-bd1a344756c9,Person and Vehicle search,2019-12-22T21:20:00+00:00,False,51.629886,-0.0899,Male,18-24,White - Any other White background,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,,,metropolitan,False
062de2fa-b0a6-4516-9980-d4f2819c5e11,Person search,2019-09-28T00:26:00+00:00,False,51.513474,-0.129824,Male,25-34,White - Any other White background,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,metropolitan,False
aa96e097-7bca-43d4-af68-800851eb6caf,Person and Vehicle search,2019-06-16T02:01:00+00:00,False,53.872855,-3.0352490000000003,Male,over 34,Other ethnic group - Not stated,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,essex,False
c0782758-d0b9-41be-8cf5-0514ba137bee,Person search,2018-03-24T03:20:00+00:00,,,,Male,25-34,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Black,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,False,,hertfordshire,False
76f8b8ef-38d2-4517-bb1d-f315ba2ba500,Person search,2019-10-24T00:50:00+00:00,False,51.45664,0.011997,Male,25-34,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Black,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,,metropolitan,False
ddd97265-0795-498c-836a-d23fa275cdb4,Person and Vehicle search,2019-04-30T16:00:00+00:00,False,51.409274,-0.18977,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,metropolitan,False
abdb7f82-5103-4b65-a201-a71efeaa00ea,Person search,2019-10-31T11:45:00+00:00,True,51.402747,-0.509813,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,,Controlled drugs,Community resolution,True,,surrey,True
f4599b5b-893a-4c19-9687-8ecb977e133f,Person search,2019-12-04T22:21:00+00:00,False,51.512652,-0.365489,Male,over 34,Other ethnic group - Not stated,Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,metropolitan,False
11015471-56d8-4858-a6fc-f508e0599487,Person search,2019-11-05T16:53:00+00:00,False,51.567342,-0.12268,Male,over 34,Other ethnic group - Not stated,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,,,metropolitan,False
952048b9-f919-480e-af76-e1e2d53f1b57,Person and Vehicle search,2019-05-05T17:57:00+00:00,False,51.403241,-0.194508,Male,10-17,Black/African/Caribbean/Black British - African,Black,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Arrest,,,metropolitan,False
5448c37a-b506-4b3d-b2df-a8acff9ccde3,Person search,2019-06-20T13:58:00+00:00,False,51.509074,-0.022212,Male,18-24,White - Any other White background,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,metropolitan,False
6181f8a5-3a90-43bb-b6d4-3384bc3482e5,Person search,2019-04-22T17:05:00+00:00,False,51.530816,-0.092637,Male,25-34,White - Any other White background,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,metropolitan,False
e312a116-a667-42c5-8e0e-30affee8ebdf,Person search,2019-02-04T23:20:00+00:00,False,53.825928000000005,-1.736673,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Articles for use in criminal damage,A no further action disposal,True,False,west-yorkshire,False
97c2f1d3-5782-445f-8df0-343eaa0f2cd6,Person search,2019-10-23T11:40:00+00:00,False,51.521063,-0.1252609999999999,Female,18-24,White - Any other White background,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,,,metropolitan,False
6c1382b8-5192-4216-93d2-073ecf2cf1a0,Person search,2019-12-11T12:00:00+00:00,False,51.473476,-0.0935759999999999,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,metropolitan,False
2a78ec5a-fbff-4ab1-9527-358267531b09,Person search,2019-03-20T16:15:00+00:00,False,51.457897,-0.04475,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Community resolution,,,metropolitan,False
e3ec3490-171c-407b-aa72-ec5cf8a17a7b,Person search,2017-12-30T19:50:00+00:00,True,53.79819499999999,-1.441162,Male,10-17,Other ethnic group - Not stated,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,True,False,west-yorkshire,False
a2241d45-1318-451a-b232-79114b330c94,Person search,2019-10-28T15:00:00+00:00,False,51.373082,-0.100795,Male,25-34,White - Any other White background,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Community resolution,,,metropolitan,False
b2d7f246-0deb-4e8e-8d4e-2cb7ba4f858c,Person search,2019-03-21T21:35:00+00:00,False,51.474501,-0.150254,Male,10-17,Other ethnic group - Not stated,Black,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,,metropolitan,False
7c633d81-7538-4fcb-9ef1-bc7fbbe2e178,Person search,2019-09-25T20:55:00+00:00,False,51.421961,-0.089952,Male,18-24,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Black,Firearms Act 1968 (section 47),Firearms,A no further action disposal,,,metropolitan,False
485ac907-1f6d-48d4-bea1-2192992313f2,Person search,2019-04-03T19:05:00+00:00,False,51.364868,-0.1972819999999999,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,,,metropolitan,False
fd38ce26-4943-47ae-9258-bbf3149f9a1c,Person search,2018-01-04T19:42:00+00:00,False,51.409906,-0.303486,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,,,metropolitan,False
63c8c246-909d-4ada-9303-4b458a4c2457,Person search,2019-10-31T11:12:00+00:00,True,51.402747,-0.509813,Female,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,,Anything to threaten or harm anyone,A no further action disposal,False,,surrey,False
11ae4214-a37b-4384-b1cd-027a29c81165,Person search,2019-04-06T11:43:00+00:00,False,50.698746,-3.494564,Male,18-24,White - Any other White background,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,devon-and-cornwall,True
7c252d3a-240b-4d51-bd51-c098c06bab65,Person search,2019-04-17T18:45:00+00:00,,,,Female,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Community resolution,True,False,staffordshire,True
b39670a0-2458-4cca-904e-e8c8de35f535,Person search,2018-04-21T14:10:00+00:00,,53.747049,-2.480235,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,lancashire,False
594f14db-5ce4-433d-8f7c-d6fd9126e314,Person and Vehicle search,2019-07-03T14:11:34+00:00,False,52.072701,-2.6845380000000003,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,,west-mercia,True
180cff5f-8938-45bf-9c13-636a96925f0b,Person and Vehicle search,2018-03-20T11:01:00+00:00,False,54.95150600000001,-1.568929,Male,18-24,Other ethnic group - Not stated,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given drugs possession warning,True,False,essex,True
bd74cc0f-00b9-4595-b16f-9c50c14d6421,Person and Vehicle search,2018-02-08T10:38:00+00:00,,52.67061999999999,-1.834404,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,staffordshire,False
b1ac592a-c77a-4418-a16c-9873627f5ee6,Person search,2019-11-08T18:51:00+00:00,False,51.509962,-0.131179,Male,18-24,Asian/Asian British - Any other Asian background,Other,Criminal Justice and Public Order Act 1994 (section 60),Anything to threaten or harm anyone,A no further action disposal,,,metropolitan,False
60a90608-6950-4e6a-a167-b47e08e72fec,Person search,2018-08-18T19:26:00+00:00,False,51.511816,-0.177004,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,metropolitan,False
d2ce834a-1f3b-4dc3-82ed-953b1fbc7bff,Person and Vehicle search,2018-12-29T23:10:00+00:00,False,51.529705,-0.087407,Male,25-34,Other ethnic group - Not stated,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,,,metropolitan,False
c71ce82a-d492-4e2d-aa75-ba2d5354296f,Person search,2019-03-23T19:41:00+00:00,False,53.079131,-0.806033,Male,25-34,White - Any other White background,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,False,nottinghamshire,False
28af410a-e6c0-4069-be98-a4e9960c3708,Person and Vehicle search,2019-11-14T00:00:00+00:00,,,,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,True,dyfed-powys,False
8fdd7537-0205-4a79-b048-5bd425884712,Person search,2019-10-12T21:01:00+00:00,False,51.585035,0.463838,Male,25-34,Other ethnic group - Not stated,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Community resolution,True,False,essex,True
50aa64db-aa89-439e-a6c9-69734641f608,Person search,2018-11-26T00:57:18+00:00,,,,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,,False,merseyside,False
210d7117-6817-4a2f-8cb7-3eb0523f09f0,Person search,2018-10-03T23:24:00+00:00,False,51.433897,-0.386917,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Evidence of offences under the Act,A no further action disposal,,,metropolitan,False
c26eb8f8-9575-4505-911c-63137c0a455d,Person search,2019-07-29T20:11:00+00:00,False,51.670426,-1.277779,Male,18-24,Black/African/Caribbean/Black British - African,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,thames-valley,False
af578037-d38e-4915-a1f8-803c80843450,Person search,2019-06-01T16:45:00+00:00,False,51.491998,0.057678,Male,18-24,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Community resolution,,,metropolitan,False
e9a0d07c-55b4-41af-b0a8-65b5b739cb99,Person search,2019-09-04T00:00:00+00:00,False,51.440919,-0.102213,Male,10-17,Other ethnic group - Not stated,Black,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,,metropolitan,False
769537f9-48f8-43f1-b3fe-ca4b0879c1b5,Person and Vehicle search,2019-05-17T12:26:00+00:00,False,51.518799,-0.077601,Male,25-34,Asian/Asian British - Any other Asian background,Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,metropolitan,False
4b9471a3-caf2-403c-8dde-ff12e6a4c06e,Person search,2019-07-28T02:00:00+00:00,False,51.463466,-0.1416589999999999,Male,25-34,Other ethnic group - Not stated,White,Firearms Act 1968 (section 47),Firearms,A no further action disposal,,,metropolitan,False
bcf1a5bc-7723-4955-93c3-f43e76dadfef,Person search,2019-12-11T16:55:00+00:00,False,51.541234,0.147969,Female,25-34,White - Any other White background,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,metropolitan,False
5d577f96-b0f2-4439-b2d4-df326e4d3486,Person search,2018-07-14T20:00:00+00:00,True,52.963871,-1.1359860000000002,Male,18-24,Other ethnic group - Not stated,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,nottinghamshire,False
b2eaf0bd-236f-42aa-8c7e-3f11a216b968,Person search,2018-05-09T10:05:00+00:00,False,51.494229,-0.187559,Female,25-34,White - Any other White background,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,metropolitan,False
ee4adb73-2f14-452d-a8e0-4edb39595ea9,Person search,2018-04-03T00:40:00+00:00,False,51.579716,-0.003919,Male,25-34,Black/African/Caribbean/Black British - African,Black,Criminal Justice and Public Order Act 1994 (section 60),Anything to threaten or harm anyone,A no further action disposal,,,metropolitan,False
8c023ab2-c802-4fcf-b817-ba871891a4dc,Person search,2019-10-13T17:30:00+00:00,,54.970825,-1.756252,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,northumbria,False
ad95523e-ae28-412b-9608-cb3d3d6accb3,Person search,2018-08-27T14:25:00+00:00,False,51.522956,-0.193713,Male,25-34,Black/African/Caribbean/Black British - African,Black,Criminal Justice and Public Order Act 1994 (section 60),Anything to threaten or harm anyone,A no further action disposal,,,metropolitan,False
91f85fac-5231-4e44-b041-112b5a9b9178,Person search,2019-10-13T05:50:00+00:00,False,,,Male,25-34,Asian/Asian British - Indian,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,,south-yorkshire,False
826c4d74-13f0-4d4c-991d-9d3805c13788,Person search,2017-12-22T23:15:58+00:00,,53.414958,-2.955273,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,,False,merseyside,False
67122004-ed10-4339-8906-91c7197fd22a,Person search,2018-05-23T12:55:00+00:00,False,51.399954,0.016969,Male,25-34,Black/African/Caribbean/Black British - African,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Community resolution,,,metropolitan,False
c8dcdfe8-f89d-467e-be79-0e0b82b4f4bf,Person search,2019-01-07T15:02:00+00:00,True,52.96385,-1.170915,Male,25-34,Black/African/Caribbean/Black British - Caribbean,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Summons / charged by post,True,False,nottinghamshire,True
7f6975d0-57ba-44ff-974e-c593150a6a06,Person search,2019-09-12T20:17:00+00:00,False,,,Other,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,,False,nottinghamshire,False
464788f0-8c4f-4e70-bbd8-9e0398982671,Person search,2018-11-18T00:41:00+00:00,,,,Male,over 34,Black/African/Caribbean/Black British - African,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,cheshire,False
c4167125-b1d3-4045-b693-a61962c981cc,Person search,2019-04-09T16:20:00+00:00,False,51.505615,-0.328132,Male,over 34,Asian/Asian British - Indian,Asian,Police and Criminal Evidence Act 1984 (section 1),Evidence of offences under the Act,A no further action disposal,,,metropolitan,False
ed241747-5bd6-4f05-8d9e-aa7938f26276,Person and Vehicle search,2018-10-23T03:49:00+00:00,,,,Male,25-34,Asian/Asian British - Any other Asian background,Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,avon-and-somerset,True
36cf7fd8-6afa-4190-9877-0ab8d74856a6,Person search,2018-05-16T11:04:00+00:00,,52.748275,-1.201915,Male,10-17,Asian/Asian British - Any other Asian background,Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,leicestershire,False
6a949e94-b668-470e-946a-eb100b7328f5,Person search,2018-06-08T21:35:00+00:00,False,51.54015,0.082375,Male,18-24,Asian/Asian British - Bangladeshi,Asian,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,,metropolitan,False
7c8b2e35-de57-42f5-bd0e-dc200ffa6757,Person search,2019-02-19T02:30:00+00:00,False,51.291647,-0.09766,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,,Controlled drugs,A no further action disposal,True,,surrey,False
00a4ee16-a195-4e10-917a-b4f70f32900f,Person and Vehicle search,2019-11-03T11:13:00+00:00,False,,,Female,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,,Controlled drugs,A no further action disposal,,,thames-valley,False
4ef1eb0f-6d75-454e-8463-d020f23a95de,Person search,2018-11-12T22:48:30+00:00,,,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,merseyside,False
29787422-a517-46d5-934b-e699e93b5b48,Person search,2019-06-04T09:00:00+00:00,False,51.491764,-0.213284,Male,10-17,Black/African/Caribbean/Black British - African,Black,Police and Criminal Evidence Act 1984 (section 1),Evidence of offences under the Act,A no further action disposal,,,metropolitan,False
2f8ead24-8558-4d70-a9b1-fca0cb9a035a,Person search,2019-12-08T15:15:00+00:00,False,53.806093,-1.832597,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,True,False,west-yorkshire,False
a932d235-d838-4860-8338-a8a7f141f4c4,Person search,2017-12-13T13:30:00+00:00,False,51.57369,0.023468,Male,10-17,Asian/Asian British - Indian,Asian,Police and Criminal Evidence Act 1984 (section 1),Articles for use in criminal damage,Offender given penalty notice,,,metropolitan,False
0024bc34-8752-44a8-bd78-d22ba308dcfd,Person search,2019-10-10T17:35:00+00:00,False,51.493973,-0.095962,Male,10-17,Other ethnic group - Not stated,Black,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,,metropolitan,False
805cf9e2-4dca-4903-a356-c08b070548cb,Person search,2019-05-03T14:15:00+00:00,,51.019596,-3.071829,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,False,avon-and-somerset,False
a7cf96c4-fbbb-47e1-b5d5-241b46820efa,Person search,2019-09-09T17:27:00+00:00,False,51.544074,-0.0900929999999999,Male,10-17,Other ethnic group - Any other ethnic group,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Arrest,,,metropolitan,False
ee3f9ca4-db64-4984-8ac8-b29229de2469,Person search,2019-04-30T14:00:00+00:00,False,51.51992,-0.056696,Male,over 34,Other ethnic group - Not stated,Asian,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,,,metropolitan,False
de29b9eb-3099-4c9a-a48c-ac036cb0e6e8,Person search,2018-09-20T09:47:19+00:00,True,52.71976899999999,-2.7364080000000004,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,,west-mercia,False
a27ec01c-85e8-42fd-8097-a59d6386c4d0,Person search,2019-08-06T16:00:00+00:00,False,51.405542,-0.26648,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,,metropolitan,False
36a48c44-462d-4484-b1e1-a278a478280e,Person search,2019-05-24T19:24:47+00:00,,53.383867,-2.894814,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,merseyside,True
ce8e147f-45d9-40fd-a121-e7171ef4c881,Person and Vehicle search,2019-10-13T11:16:00+00:00,False,51.500269,-0.196742,Male,over 34,Other ethnic group - Not stated,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,,metropolitan,False
26317516-1d94-4627-a87a-61e80aea9a8b,Person search,2018-08-02T06:00:00+00:00,False,,,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Articles for use in criminal damage,A no further action disposal,True,False,west-yorkshire,False
97acf44e-44cf-42e9-8611-783c83d5b666,Person search,2018-12-31T00:01:00+00:00,False,51.798329,1.149331,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Arrest,False,False,essex,False
aa791440-7683-46f3-b4a9-aa57e132d70f,Person search,2019-03-20T15:40:00+00:00,,50.793172,-1.077436,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,False,False,hampshire,False
21237722-55f4-4442-8320-b80077e4ac5e,Person search,2018-10-12T12:45:00+00:00,False,51.57862,-0.3533239999999999,Male,over 34,Black/African/Caribbean/Black British - African,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,metropolitan,False
68143cb1-b8ac-4d5d-8b4e-c665ed3fb96e,Person search,2018-12-22T16:15:00+00:00,False,51.37857,-0.185493,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,metropolitan,False
63fe8b55-e492-4b6a-b406-17ef804e6ef9,Person search,2018-04-03T14:05:00+00:00,False,51.541049,-0.1092839999999999,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,Black,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,,metropolitan,False
dac0b67a-5f4c-46d5-96bd-bfae3db20be3,Person search,2019-03-09T15:18:00+00:00,False,51.537928,0.132009,Male,10-17,Mixed/Multiple ethnic groups - Any other Mixed/Multiple ethnic background,Black,Criminal Justice and Public Order Act 1994 (section 60),Anything to threaten or harm anyone,A no further action disposal,,,metropolitan,False
d836a4f9-76e4-4b19-9513-73febd98aa59,Person search,2018-03-22T00:00:00+00:00,,50.624905,-2.445889,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,dorset,False
b436163a-b9c4-4faa-8830-d01169cd01b2,Person search,2019-10-25T22:04:00+00:00,False,51.534146,-0.342601,Male,25-34,White - Any other White background,White,Firearms Act 1968 (section 47),Firearms,Arrest,,,metropolitan,False
2c96f789-567d-42e4-a1af-7aff3e274c80,Person search,2019-09-05T05:52:00+00:00,False,,,Male,25-34,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Black,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Community resolution,,,metropolitan,False
1cbd559d-8e75-48c6-9dab-f42c27ed7fb8,Person and Vehicle search,2018-01-03T09:31:00+00:00,False,51.62752,-0.749093,Male,18-24,Black/African/Caribbean/Black British - Caribbean,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,,False,thames-valley,False
9b99976c-64a7-42b4-be26-635e1d6be946,Person and Vehicle search,2019-08-10T22:32:13+00:00,False,52.391246,-2.265678,Male,18-24,Black/African/Caribbean/Black British - African,Black,Firearms Act 1968 (section 47),Firearms,Penalty Notice for Disorder,False,,west-mercia,False
d8c2a908-72c3-46dc-8771-c5f57a525b7c,Person search,2019-04-30T15:00:00+00:00,False,51.457927000000005,0.13896,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Arrest,,,metropolitan,False
5837de88-10aa-4ad6-aba5-1657146d3c42,Person search,2019-03-24T11:55:00+00:00,False,51.494817,-0.098088,Male,18-24,Other ethnic group - Any other ethnic group,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,,,metropolitan,False
e5709d77-088c-45f4-b2cf-88052a292dc7,Person search,2019-12-25T00:12:00+00:00,False,51.517415,-0.1641109999999999,Male,18-24,Asian/Asian British - Any other Asian background,Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,metropolitan,False
a02f7491-2ff1-48f2-8557-bc4f8c52ce01,Person and Vehicle search,2019-12-04T15:50:00+00:00,False,51.503826,-0.1074529999999999,Male,over 34,Asian/Asian British - Any other Asian background,Asian,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,,,metropolitan,False
d114908a-eaa2-4fc3-a39e-3df95300e8e8,Person search,2019-11-13T17:00:00+00:00,False,51.575316,0.182611,Male,over 34,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Black,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,,,metropolitan,False
6be8b98c-cfaa-476c-989f-a6b14d385bfa,Person search,2019-09-13T12:20:00+00:00,False,51.375217,-0.10769,Female,10-17,Asian/Asian British - Any other Asian background,Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,metropolitan,False
1898dc6b-bb18-4e3d-ad17-3baeec4c08f8,Person and Vehicle search,2018-07-15T03:06:00+00:00,False,51.459041,-0.337449,Male,18-24,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,metropolitan,False
